Player_ID,LastName,FirstName,Jersey_Num,Position,Height,Weight,Birth_Date,Age,Birth_City,Birth_Country,Rookie,Team_ID,Team_Abbr,Team_City,Team_Name,GamesPlayed,Goals,Assists,Points,Shots
5232,Trouba,Jacob,8,D,"6'3""",202,2/26/1994,24,"Rochester, MI",USA,N,2,WPJ,Winnipeg,Jets,60,8,25,33,153
8911,Tryamkin,Nikita,88,C,"6'7""",265,8/30/1994,23,Yekaterinburg,Russia,N,21,VAN,Vancouver,Canucks,66,2,7,9,65
11711,Tuch,Alex,53,RW,"6'4""",222,5/10/1996,21,"Syracuse, NY",USA,Y,25,MIN,Minnesota,Wild,6,0,0,0,8
4420,Turris,Kyle,7,C,"6'1""",190,8/14/1989,28,"New Westminster, BC",Canada,N,13,OTT,Ottawa,Senators,78,27,28,55,185
12246,Tynan,T.J.,49,C,"5'8""",165,2/25/1992,26,"Orland Park, IL",USA,Y,19,CBJ,Columbus,Blue Jackets,3,0,0,0,3
936,Tyutin,Fedor,51,D,"6'2""",221,7/19/1983,34,Izhevsk,Russia,N,22,COL,Colorado,Avalanche,69,1,12,13,46
5842,Ullmark,Linus,35,G,"6'4""",221,7/31/1993,24,Lugnvik,Sweden,N,15,BUF,Buffalo,Sabres,2,0,0,0,
723,Upshall,Scottie,10,RW,"6'0""",200,10/7/1983,34,"Fort McMurray, AB",Canada,N,17,STL,St. Louis,Blues,73,10,8,18,86
4969,Vande Velde,Chris,76,C,"6'2""",190,3/15/1987,31,"Moorhead, MN",USA,N,6,PHI,Philadelphia,Flyers,81,6,9,15,69
3632,Vanek,Thomas,26,LW,"6'2""",214,1/18/1984,34,Vienna,Austria,N,4,FLO,Florida,Panthers,68,17,31,48,133
4683,van Riemsdyk,James,25,LW,"6'3""",217,5/4/1989,28,"Middletown, NJ",USA,N,12,TOR,Toronto,Maple Leafs,82,29,33,62,238
5460,van Riemsdyk,Trevor,57,D,"6'2""",188,7/24/1991,26,"Middletown, NJ",USA,N,20,CHI,Chicago,Blackhawks,58,5,11,16,73
4592,Varlamov,Semyon,1,G,"6'2""",209,4/27/1988,29,Samara,Russia,N,22,COL,Colorado,Avalanche,24,0,1,1,
5328,Varone,Philip,81,C,"5'10""",193,12/4/1990,27,"Vaughan, ON",Canada,N,13,OTT,Ottawa,Senators,7,0,0,0,1
5420,Vasilevskiy,Andrei,88,G,"6'3""",207,7/25/1994,23,Tyumen,Russia,N,1,TBL,Tampa Bay,Lightning,51,0,2,2,
5158,Vatanen,Sami,45,D,"5'10""",185,6/3/1991,26,Jyväskylä,Finland,N,29,ANA,Anaheim,Ducks,71,3,21,24,117
5851,Vatrano,Frank,72,C,"5'9""",201,3/13/1994,24,"East Longmeadow, MA",USA,N,11,BOS,Boston,Bruins,44,10,8,18,116
12461,Vecchione,Mike,74,C,"5'10""",194,2/25/1993,25,"Saugus, MA",USA,Y,6,PHI,Philadelphia,Flyers,2,0,0,0,1
231,Vermette,Antoine,50,C,"6'1""",197,7/20/1982,35,"St. Agapit, QC",Canada,N,29,ANA,Anaheim,Ducks,72,9,19,28,88
5864,Vermin,Joel,92,RW,"5'11""",192,2/5/1992,26,Bern,Switzerland,N,1,TBL,Tampa Bay,Lightning,18,0,3,3,12
4346,Versteeg,Kris,10,LW,"5'11""",176,5/13/1986,31,"Lethbridge, AB",Canada,N,23,CGY,Calgary,Flames,69,15,22,37,136
10062,Vesey,Jimmy,26,LW,"6'3""",206,5/26/1993,24,"Boston, MA",USA,Y,9,NYR,New York,Rangers,80,16,11,27,116
5290,Vey,Linden,16,RW,"6'0""",189,7/17/1991,26,"Wakaw, SK",Canada,N,23,CGY,Calgary,Flames,4,0,0,0,1
5423,Virtanen,Jake,18,RW,"6'1""",229,8/17/1996,21,"New Westminster, BC",Canada,N,21,VAN,Vancouver,Canucks,10,0,1,1,13
4021,Vlasic,Marc-Edouard,44,D,"6'1""",205,3/30/1987,31,"Montreal, QC",Canada,N,26,SJS,San Jose,Sharks,75,6,22,28,144
4497,Voracek,Jakub,93,RW,"6'2""",214,8/15/1989,28,Kladno,CzechRepublic,N,6,PHI,Philadelphia,Flyers,82,20,41,61,253
11472,Vrana,Jakub,13,LW,"6'0""",197,2/28/1996,22,Prague,CzechRepublic,Y,5,WSH,Washington,Capitals,21,3,3,6,32
250,Vrbata,Radim,17,RW,"6'1""",194,6/13/1981,36,Mlada Boleslav,CzechRepublic,N,30,ARI,Arizona,Coyotes,81,20,35,55,233
5469,Wagner,Chris,21,RW,"6'0""",198,5/26/1991,26,"Walpole, MA",USA,N,29,ANA,Anaheim,Ducks,43,6,1,7,40
11727,Wallmark,Lucas,71,C,"6'0""",176,9/5/1995,22,Umea,Sweden,Y,3,CAR,Carolina,Hurricanes,8,0,2,2,11
3500,Ward,Cam,30,G,"6'1""",185,2/29/1984,34,"Saskatoon, SK",Canada,N,3,CAR,Carolina,Hurricanes,61,0,1,1,
4182,Ward,Joel,42,RW,"6'1""",225,12/2/1980,37,"North York, ON",Canada,N,26,SJS,San Jose,Sharks,78,10,19,29,105
5315,Warsofsky,David,5,D,"5'9""",170,5/30/1990,27,"Marshfield, MA",USA,N,10,PIT,Pittsburgh,Penguins,8,0,1,1,14
5204,Watson,Austin,51,LW,"6'4""",204,1/13/1992,26,"Ann Arbor, MI",USA,N,18,NSH,Nashville,Predators,77,5,12,17,90
5831,Weal,Jordan,40,RW,"5'10""",179,4/15/1992,26,"North Vancouver, BC",Canada,N,6,PHI,Philadelphia,Flyers,23,8,4,12,49
3846,Weber,Shea,6,D,"6'4""",230,8/14/1985,32,"Sicamous, BC",Canada,N,14,MTL,Montreal,Canadiens,78,17,25,42,183
4607,Weber,Yannick,7,D,"5'11""",200,9/23/1988,29,Morges,Switzerland,N,18,NSH,Nashville,Predators,73,1,7,8,72
12274,Weegar,MacKenzie,52,D,"6'0""",212,1/7/1994,24,"Ottawa, ON",Canada,Y,4,FLO,Florida,Panthers,3,0,0,0,3
4851,Weise,Dale,22,RW,"6'2""",206,8/5/1988,29,"Winnipeg, MB",Canada,N,6,PHI,Philadelphia,Flyers,64,8,7,15,94
5449,Wennberg,Alexander,10,C,"6'2""",196,9/22/1994,23,Stockholm,Sweden,N,19,CBJ,Columbus,Blue Jackets,80,13,46,59,109
5603,Werenski,Zach,8,D,"6'2""",209,7/19/1997,20,"Grosse Pointe, MI",USA,Y,19,CBJ,Columbus,Blue Jackets,78,11,36,47,188
4430,Wheeler,Blake,26,RW,"6'5""",225,8/31/1986,31,"Plymouth, MN",USA,N,2,WPJ,Winnipeg,Jets,82,26,48,74,259
5616,White,Colin,82,C,"6'0""",183,1/30/1997,21,"Boston, MA",USA,Y,13,OTT,Ottawa,Senators,2,0,0,0,1
4721,White,Ryan,21,C,"6'0""",200,3/17/1988,30,"Brandon, MB",Canada,N,25,MIN,Minnesota,Wild,65,9,7,16,60
5817,Wideman,Chris,6,D,"5'10""",183,1/7/1990,28,"St. Louis, MO",USA,N,13,OTT,Ottawa,Senators,76,5,12,17,123
3672,Wideman,Dennis,6,D,"6'0""",202,3/20/1983,35,"Kitchener, ON",Canada,N,23,CGY,Calgary,Flames,57,5,13,18,87
4971,Wiercioch,Patrick,28,D,"6'5""",202,9/12/1990,27,"Burnaby, BC",Canada,N,22,COL,Colorado,Avalanche,57,4,8,12,63
196,Williams,Justin,14,RW,"6'1""",188,10/4/1981,36,"Cobourg, ON",Canada,N,5,WSH,Washington,Capitals,81,24,24,48,167
4676,Wilson,Colin,33,LW,"6'1""",221,10/20/1989,28,"Greenwich, CT",USA,N,18,NSH,Nashville,Predators,70,12,23,35,113
5492,Wilson,Scott,23,C,"5'11""",183,4/24/1992,26,"Oakville, ON",Canada,N,10,PIT,Pittsburgh,Penguins,78,8,18,26,127
5225,Wilson,Tom,43,RW,"6'4""",218,3/29/1994,24,"Toronto, ON",Canada,N,5,WSH,Washington,Capitals,82,7,12,19,95
4879,Wingels,Tommy,57,C,"6'0""",200,4/11/1988,30,"Evanston, IL",USA,N,13,OTT,Ottawa,Senators,73,7,5,12,81
4281,Winnik,Daniel,26,C,"6'2""",210,3/6/1985,33,"Toronto, ON",Canada,N,5,WSH,Washington,Capitals,72,12,13,25,82
5515,Witkowski,Luke,28,D,"6'2""",210,4/14/1990,28,"Holland, MI",USA,N,1,TBL,Tampa Bay,Lightning,34,0,4,4,24
9079,Wood,Miles,44,LW,"6'2""",195,9/13/1995,22,"Buffalo, NY",USA,N,7,NJD,New Jersey,Devils,60,8,9,17,105
5343,Wotherspoon,Tyler,26,D,"6'2""",207,3/12/1993,25,"Burnaby, BC",Canada,N,23,CGY,Calgary,Flames,4,0,0,0,4
5119,Yakupov,Nail,64,RW,"5'11""",195,10/6/1993,24,Nizhnekamsk,Russia,N,17,STL,St. Louis,Blues,40,3,6,9,35
4051,Yandle,Keith,3,D,"6'1""",196,9/9/1986,31,"Boston, MA",USA,N,4,FLO,Florida,Panthers,82,5,36,41,179
5601,Zacha,Pavel,37,C,"6'3""",210,4/6/1997,21,Brno,CzechRepublic,N,7,NJD,New Jersey,Devils,70,8,16,24,83
5270,Zadorov,Nikita,16,D,"6'5""",230,4/16/1995,23,Moscow,Russia,N,22,COL,Colorado,Avalanche,56,0,10,10,61
10057,Zaitsev,Nikita,22,D,"6'2""",195,10/29/1991,26,Moscow,Russia,Y,12,TOR,Toronto,Maple Leafs,82,4,32,36,106
4032,Zajac,Travis,19,C,"6'2""",185,5/13/1985,32,"Winnipeg, MB",Canada,N,7,NJD,New Jersey,Devils,80,14,31,45,126
5376,Zalewski,Michael,40,LW,"6'2""",205,8/18/1992,25,"New Hartford, NY",USA,N,21,VAN,Vancouver,Canucks,1,0,0,0,0
5133,Zatkoff,Jeff,37,G,"6'2""",186,6/9/1987,30,"Detroit, MI",USA,N,28,LAK,Los Angeles,Kings,15,0,0,0,
309,Zetterberg,Henrik,40,LW,"6'0""",197,10/9/1980,37,Njurunda,Sweden,N,16,DET,Detroit,Red Wings,82,17,51,68,195
5000,Zibanejad,Mika,93,C,"6'2""",227,4/18/1993,25,Huddinge,Sweden,N,9,NYR,New York,Rangers,56,14,23,37,119
5020,Zolnierczyk,Harrison,26,LW,"5'11""",180,9/1/1987,30,"Toronto, ON",Canada,N,18,NSH,Nashville,Predators,24,2,2,4,19
4927,Zuccarello,Mats,36,LW,"5'8""",179,9/1/1987,30,Oslo,Norway,N,9,NYR,New York,Rangers,80,15,44,59,188
5093,Zucker,Jason,16,LW,"5'11""",187,1/16/1992,26,"Newport Beach, CA",USA,N,25,MIN,Minnesota,Wild,79,22,25,47,172
12249,Zykov,Valentin,39,LW,"6'1""",224,5/14/1995,22,St. Petersburg,Russia,Y,3,CAR,Carolina,Hurricanes,2,1,0,1,3
